Metric,CombinationType,DTAExtension,Lemmatizer,LemmatizationType,Stopwords,CaseSensitivity,accuracy,F-MeasurePositive,F-MeasureNegative,recallPositive,precisionPositive,recallNegative,precisionNegative,recallAverage,precisionAverage,F-MeasureAverage,truePositives,falsePositives,trueNegatives,falseNegatives
bawl,noExtension_treetagger_textLemma_enhancedList_caseInSensitive,noExtension,treetagger,textLemma,enhancedList,caseInSensitive,"0,435","0,4593301435","0,4083769634","0,7868852459","0,3243243243","0,2805755396","0,75","0,5337303927","0,5371621622","0,4338535534",48,100,39,13
bawl,noExtension_textblob_textLemma_enhancedFilteredList_caseSensitive,noExtension,textblob,textLemma,enhancedFilteredList,caseSensitive,"0,435","0,4792626728","0,3825136612","0,8524590164","0,3333333333","0,2517985612","0,7954545455","0,5521287888","0,5643939394","0,430888167",52,104,35,9
bawl,noExtension_textblob_bothLemma_enhancedList_caseInSensitive,noExtension,textblob,bothLemma,enhancedList,caseInSensitive,"0,435","0,4644549763","0,4021164021","0,8032786885","0,3266666667","0,273381295","0,76","0,5383299917","0,5433333333","0,4332856892",49,101,38,12
bawl,dtaExtended_treetagger_textLemma_enhancedFilteredList_caseInSensitive,dtaExtended,treetagger,textLemma,enhancedFilteredList,caseInSensitive,"0,435","0,4886877828","0,3687150838","0,8852459016","0,3375","0,2374100719","0,825","0,5613279868","0,58125","0,4287014333",54,106,33,7
bawl,dtaExtended_treetagger_textLemma_enhancedFilteredList_caseSensitive,dtaExtended,treetagger,textLemma,enhancedFilteredList,caseSensitive,"0,435","0,4886877828","0,3687150838","0,8852459016","0,3375","0,2374100719","0,825","0,5613279868","0,58125","0,4287014333",54,106,33,7
bawl,dtaExtended_textblob_bothLemma_standardList_caseSensitive,dtaExtended,textblob,bothLemma,standardList,caseSensitive,"0,435","0,4886877828","0,3687150838","0,8852459016","0,3375","0,2374100719","0,825","0,5613279868","0,58125","0,4287014333",54,106,33,7
bawl,noExtension_tokens_noLemma_standardList_caseSensitive,noExtension,tokens,noLemma,standardList,caseSensitive,"0,43","0,4622641509","0,3936170213","0,8032786885","0,3245033113","0,2661870504","0,7551020408","0,5347328694","0,539802676","0,4279405861",49,102,37,12
bawl,noExtension_tokens_noLemma_enhancedFilteredList_caseSensitive,noExtension,tokens,noLemma,enhancedFilteredList,caseSensitive,"0,43","0,4672897196","0,3870967742","0,8196721311","0,3267973856","0,2589928058","0,7659574468","0,5393324685","0,5463774162","0,4271932469",50,103,36,11
bawl,noExtension_textblob_textLemma_enhancedFilteredList_caseInSensitive,noExtension,textblob,textLemma,enhancedFilteredList,caseInSensitive,"0,43","0,4770642202","0,3736263736","0,8524590164","0,3312101911","0,2446043165","0,7906976744","0,5485316665","0,5609539328","0,4253452969",52,105,34,9
bawl,noExtension_textblob_bothLemma_enhancedList_caseSensitive,noExtension,textblob,bothLemma,enhancedList,caseSensitive,"0,43","0,4571428571","0,4","0,7868852459","0,322147651","0,273381295","0,7450980392","0,5301332704","0,5336228451","0,4285714286",48,101,38,13
bawl,dtaExtended_tokens_noLemma_standardList_caseSensitive,dtaExtended,tokens,noLemma,standardList,caseSensitive,"0,43","0,5043478261","0,3294117647","0,9508196721","0,3431952663","0,2014388489","0,9032258065","0,5761292605","0,6232105364","0,4168797954",58,111,28,3
bawl,dtaExtended_tokens_noLemma_standardList_caseInSensitive,dtaExtended,tokens,noLemma,standardList,caseInSensitive,"0,425","0,5021645022","0,3195266272","0,9508196721","0,3411764706","0,1942446043","0,9","0,5725321382","0,6205882353","0,4108455647",58,112,27,3
bawl,dtaExtended_textblob_textLemma_standardList_caseSensitive,dtaExtended,textblob,textLemma,standardList,caseSensitive,"0,425","0,4888888889","0,3428571429","0,9016393443","0,3353658537","0,2158273381","0,8333333333","0,5587333412","0,5843495935","0,4158730159",55,109,30,6
bawl,dtaExtended_textblob_bothLemma_standardList_caseInSensitive,dtaExtended,textblob,bothLemma,standardList,caseInSensitive,"0,425","0,4933920705","0,3352601156","0,9180327869","0,3373493976","0,2086330935","0,8529411765","0,5633329402","0,595145287","0,414326093",56,110,29,5
bawl,noExtension_tokens_noLemma_noStopwordList_caseSensitive,noExtension,tokens,noLemma,noStopwordList,caseSensitive,"0,42","0,4678899083","0,3626373626","0,8360655738","0,3248407643","0,2374100719","0,7674418605","0,5367378229","0,5461413124","0,4152636354",51,106,33,10
bawl,noExtension_treetagger_textLemma_standardList_caseSensitive,noExtension,treetagger,textLemma,standardList,caseSensitive,"0,42","0,4956521739","0,3176470588","0,9344262295","0,3372781065","0,1942446043","0,8709677419","0,5643354169","0,6041229242","0,4066496164",57,112,27,4
bawl,noExtension_textblob_bothLemma_standardList_caseInSensitive,noExtension,textblob,bothLemma,standardList,caseInSensitive,"0,42","0,4867256637","0,3333333333","0,9016393443","0,3333333333","0,2086330935","0,8285714286","0,5551362189","0,580952381","0,4100294985",55,110,29,6
bawl,noExtension_textblob_bothLemma_standardList_caseSensitive,noExtension,textblob,bothLemma,standardList,caseSensitive,"0,42","0,4774774775","0,3483146067","0,868852459","0,3291925466","0,2230215827","0,7948717949","0,5459370209","0,5620321707","0,4128960421",53,108,31,8
bawl,dtaExtended_tokens_noLemma_enhancedFilteredList_caseInSensitive,dtaExtended,tokens,noLemma,enhancedFilteredList,caseInSensitive,"0,42","0,4912280702","0,3255813953","0,9180327869","0,3353293413","0,2014388489","0,8484848485","0,5597358179","0,5919070949","0,4084047328",56,111,28,5
bawl,dtaExtended_tokens_noLemma_enhancedFilteredList_caseSensitive,dtaExtended,tokens,noLemma,enhancedFilteredList,caseSensitive,"0,42","0,4912280702","0,3255813953","0,9180327869","0,3353293413","0,2014388489","0,8484848485","0,5597358179","0,5919070949","0,4084047328",56,111,28,5
bawl,dtaExtended_textblob_textLemma_standardList_caseInSensitive,dtaExtended,textblob,textLemma,standardList,caseInSensitive,"0,42","0,4867256637","0,3333333333","0,9016393443","0,3333333333","0,2086330935","0,8285714286","0,5551362189","0,580952381","0,4100294985",55,110,29,6
bawl,noExtension_tokens_noLemma_noStopwordList_caseInSensitive,noExtension,tokens,noLemma,noStopwordList,caseInSensitive,"0,415","0,48","0,3314285714","0,8852459016","0,3292682927","0,2086330935","0,8055555556","0,5469394976","0,5674119241","0,4057142857",54,110,29,7
bawl,noExtension_tokens_noLemma_enhancedList_caseInSensitive,noExtension,tokens,noLemma,enhancedList,caseInSensitive,"0,415","0,4292682927","0,4","0,7213114754","0,3055555556","0,2805755396","0,6964285714","0,5009435075","0,5009920635","0,4146341463",44,100,39,17
bawl,noExtension_tokens_noLemma_enhancedList_caseSensitive,noExtension,tokens,noLemma,enhancedList,caseSensitive,"0,415","0,4292682927","0,4","0,7213114754","0,3055555556","0,2805755396","0,6964285714","0,5009435075","0,5009920635","0,4146341463",44,100,39,17
bawl,noExtension_textblob_textLemma_enhancedList_caseInSensitive,noExtension,textblob,textLemma,enhancedList,caseInSensitive,"0,415","0,4401913876","0,387434555","0,7540983607","0,3108108108","0,2661870504","0,7115384615","0,5101427055","0,5111746362","0,4138129713",46,102,37,15
bawl,noExtension_textblob_textLemma_enhancedList_caseSensitive,noExtension,textblob,textLemma,enhancedList,caseSensitive,"0,415","0,4401913876","0,387434555","0,7540983607","0,3108108108","0,2661870504","0,7115384615","0,5101427055","0,5111746362","0,4138129713",46,102,37,15
bawl,noExtension_textblob_bothLemma_noStopwordList_caseSensitive,noExtension,textblob,bothLemma,noStopwordList,caseSensitive,"0,41","0,4778761062","0,3218390805","0,8852459016","0,3272727273","0,2014388489","0,8","0,5433423753","0,5636363636","0,3998575933",54,111,28,7
bawl,dtaExtended_textblob_textLemma_noStopwordList_caseSensitive,dtaExtended,textblob,textLemma,noStopwordList,caseSensitive,"0,41","0,4957264957","0,2891566265","0,9508196721","0,3352601156","0,1726618705","0,8888888889","0,5617407713","0,6120745022","0,3924415611",58,115,24,3
bawl,noExtension_textblob_textLemma_noStopwordList_caseSensitive,noExtension,textblob,textLemma,noStopwordList,caseSensitive,"0,405","0,4757709251","0,3121387283","0,8852459016","0,3253012048","0,1942446043","0,7941176471","0,539745253","0,5597094259","0,3939548267",54,112,27,7
bawl,noExtension_textblob_textLemma_standardList_caseSensitive,noExtension,textblob,textLemma,standardList,caseSensitive,"0,405","0,466367713","0,3276836158","0,8524590164","0,3209876543","0,2086330935","0,7631578947","0,530546055","0,5420727745","0,3970256644",52,110,29,9
bawl,dtaExtended_tokens_noLemma_noStopwordList_caseSensitive,dtaExtended,tokens,noLemma,noStopwordList,caseSensitive,"0,405","0,4978902954","0,2699386503","0,9672131148","0,3352272727","0,1582733813","0,9166666667","0,562743248","0,6259469697","0,3839144728",59,117,22,2
bawl,dtaExtended_treetagger_textLemma_standardList_caseInSensitive,dtaExtended,treetagger,textLemma,standardList,caseInSensitive,"0,405","0,4936170213","0,2787878788","0,9508196721","0,3333333333","0,1654676259","0,8846153846","0,558143649","0,608974359","0,38620245",58,116,23,3
bawl,dtaExtended_treetagger_textLemma_standardList_caseSensitive,dtaExtended,treetagger,textLemma,standardList,caseSensitive,"0,405","0,4936170213","0,2787878788","0,9508196721","0,3333333333","0,1654676259","0,8846153846","0,558143649","0,608974359","0,38620245",58,116,23,3
bawl,dtaExtended_textblob_textLemma_noStopwordList_caseInSensitive,dtaExtended,textblob,textLemma,noStopwordList,caseInSensitive,"0,405","0,4936170213","0,2787878788","0,9508196721","0,3333333333","0,1654676259","0,8846153846","0,558143649","0,608974359","0,38620245",58,116,23,3
bawl,noExtension_textblob_bothLemma_noStopwordList_caseInSensitive,noExtension,textblob,bothLemma,noStopwordList,caseInSensitive,"0,4","0,4782608696","0,2941176471","0,9016393443","0,325443787","0,1798561151","0,8064516129","0,5407477297","0,5659476999","0,3861892583",55,114,25,6
bawl,dtaExtended_tokens_noLemma_noStopwordList_caseInSensitive,dtaExtended,tokens,noLemma,noStopwordList,caseInSensitive,"0,4","0,4957983193","0,2592592593","0,9672131148","0,3333333333","0,1510791367","0,9130434783","0,5591461257","0,6231884058","0,3775287893",59,118,21,2
bawl,dtaExtended_treetagger_bothLemma_standardList_caseSensitive,dtaExtended,treetagger,bothLemma,standardList,caseSensitive,"0,4","0,4827586207","0,2857142857","0,9180327869","0,3274853801","0,1726618705","0,8275862069","0,5453473287","0,5775357935","0,3842364532",56,115,24,5
bawl,noExtension_treetagger_textLemma_noStopwordList_caseSensitive,noExtension,treetagger,textLemma,noStopwordList,caseSensitive,"0,395","0,4894514768","0,2576687117","0,9508196721","0,3295454545","0,1510791367","0,875","0,5509494044","0,6022727273","0,3735600942",58,118,21,3
bawl,noExtension_treetagger_textLemma_standardList_caseInSensitive,noExtension,treetagger,textLemma,standardList,caseInSensitive,"0,395","0,4894514768","0,2576687117","0,9508196721","0,3295454545","0,1510791367","0,875","0,5509494044","0,6022727273","0,3735600942",58,118,21,3
bawl,noExtension_textblob_textLemma_standardList_caseInSensitive,noExtension,textblob,textLemma,standardList,caseInSensitive,"0,395","0,4716157205","0,2923976608","0,8852459016","0,3214285714","0,1798561151","0,78125","0,5325510084","0,5513392857","0,3820066907",54,114,25,7
bawl,dtaExtended_treetagger_bothLemma_standardList_caseInSensitive,dtaExtended,treetagger,bothLemma,standardList,caseInSensitive,"0,395","0,4761904762","0,2840236686","0,9016393443","0,3235294118","0,1726618705","0,8","0,5371506074","0,5617647059","0,3801070724",55,115,24,6
bawl,noExtension_treetagger_bothLemma_standardList_caseInSensitive,noExtension,treetagger,bothLemma,standardList,caseInSensitive,"0,39","0,4830508475","0,256097561","0,9344262295","0,3257142857","0,1510791367","0,84","0,5427526831","0,5828571429","0,3695742042",57,118,21,4
bawl,noExtension_treetagger_bothLemma_standardList_caseSensitive,noExtension,treetagger,bothLemma,standardList,caseSensitive,"0,39","0,4830508475","0,256097561","0,9344262295","0,3257142857","0,1510791367","0,84","0,5427526831","0,5828571429","0,3695742042",57,118,21,4
bawl,dtaExtended_textblob_bothLemma_noStopwordList_caseInSensitive,dtaExtended,textblob,bothLemma,noStopwordList,caseInSensitive,"0,39","0,487394958","0,2469135802","0,9508196721","0,3276836158","0,1438848921","0,8695652174","0,5473522821","0,5986244166","0,3671542691",58,119,20,3
bawl,dtaExtended_textblob_bothLemma_noStopwordList_caseSensitive,dtaExtended,textblob,bothLemma,noStopwordList,caseSensitive,"0,39","0,487394958","0,2469135802","0,9508196721","0,3276836158","0,1438848921","0,8695652174","0,5473522821","0,5986244166","0,3671542691",58,119,20,3
bawl,noExtension_textblob_textLemma_noStopwordList_caseInSensitive,noExtension,textblob,textLemma,noStopwordList,caseInSensitive,"0,385","0,4721030043","0,2634730539","0,9016393443","0,3197674419","0,1582733813","0,7857142857","0,5299563628","0,5527408638","0,3677880291",55,117,22,6
bawl,noExtension_treetagger_bothLemma_noStopwordList_caseInSensitive,noExtension,treetagger,bothLemma,noStopwordList,caseInSensitive,"0,38","0,4833333333","0,225","0,9508196721","0,3240223464","0,1294964029","0,8571428571","0,5401580375","0,5905826018","0,3541666667",58,121,18,3
bawl,noExtension_treetagger_bothLemma_noStopwordList_caseSensitive,noExtension,treetagger,bothLemma,noStopwordList,caseSensitive,"0,38","0,4833333333","0,225","0,9508196721","0,3240223464","0,1294964029","0,8571428571","0,5401580375","0,5905826018","0,3541666667",58,121,18,3
bawl,noExtension_treetagger_textLemma_noStopwordList_caseInSensitive,noExtension,treetagger,textLemma,noStopwordList,caseInSensitive,"0,37","0,479338843","0,2025316456","0,9508196721","0,320441989","0,1151079137","0,8421052632","0,5329637929","0,5812736261","0,3409352443",58,123,16,3
bawl,dtaExtended_treetagger_textLemma_noStopwordList_caseInSensitive,dtaExtended,treetagger,textLemma,noStopwordList,caseInSensitive,"0,365","0,4816326531","0,1806451613","0,9672131148","0,3206521739","0,1007194245","0,875","0,5339662696","0,597826087","0,3311389072",59,125,14,2
bawl,dtaExtended_treetagger_textLemma_noStopwordList_caseSensitive,dtaExtended,treetagger,textLemma,noStopwordList,caseSensitive,"0,365","0,4816326531","0,1806451613","0,9672131148","0,3206521739","0,1007194245","0,875","0,5339662696","0,597826087","0,3311389072",59,125,14,2
