Metric,CombinationType,DTAExtension,Lemmatizer,LemmatizationType,Stopwords,CaseSensitivity,accuracy,F-MeasurePositive,F-MeasureNegative,recallPositive,precisionPositive,recallNegative,precisionNegative,recallAverage,precisionAverage,F-MeasureAverage,truePositives,falsePositives,trueNegatives,falseNegatives
polarityCdDichotom,noExtension_tokens_noLemma_noStopwordList_caseSensitive,noExtension,tokens,noLemma,noStopwordList,caseSensitive,"0,41","0,3370786517","0,4684684685","0,4918032787","0,2564102564","0,3741007194","0,6265060241","0,4329519991","0,4414581403","0,4027735601",30,87,52,31
polarityCdDichotom,noExtension_tokens_noLemma_enhancedFilteredList_caseSensitive,noExtension,tokens,noLemma,enhancedFilteredList,caseSensitive,"0,41","0,3370786517","0,4684684685","0,4918032787","0,2564102564","0,3741007194","0,6265060241","0,4329519991","0,4414581403","0,4027735601",30,87,52,31
polarityCdDichotom,noExtension_treetagger_bothLemma_noStopwordList_caseSensitive,noExtension,treetagger,bothLemma,noStopwordList,caseSensitive,"0,41","0,4158415842","0,404040404","0,6885245902","0,2978723404","0,2877697842","0,6779661017","0,4881471872","0,4879192211","0,4099409941",42,99,40,19
polarityCdDichotom,noExtension_textblob_bothLemma_noStopwordList_caseSensitive,noExtension,textblob,bothLemma,noStopwordList,caseSensitive,"0,41","0,404040404","0,4158415842","0,6557377049","0,2919708029","0,3021582734","0,6666666667","0,4789479892","0,4793187348","0,4099409941",40,97,42,21
polarityCdDichotom,noExtension_tokens_noLemma_noStopwordList_caseInSensitive,noExtension,tokens,noLemma,noStopwordList,caseInSensitive,"0,405","0,349726776","0,4516129032","0,5245901639","0,262295082","0,3525179856","0,6282051282","0,4385540748","0,4452501051","0,4006698396",32,90,49,29
polarityCdDichotom,noExtension_tokens_noLemma_standardList_caseInSensitive,noExtension,tokens,noLemma,standardList,caseInSensitive,"0,405","0,3567567568","0,4465116279","0,5409836066","0,2661290323","0,345323741","0,6315789474","0,4431536738","0,4488539898","0,4016341923",33,91,48,28
polarityCdDichotom,noExtension_tokens_noLemma_enhancedFilteredList_caseInSensitive,noExtension,tokens,noLemma,enhancedFilteredList,caseInSensitive,"0,405","0,349726776","0,4516129032","0,5245901639","0,262295082","0,3525179856","0,6282051282","0,4385540748","0,4452501051","0,4006698396",32,90,49,29
polarityCdDichotom,noExtension_textblob_textLemma_enhancedFilteredList_caseSensitive,noExtension,textblob,textLemma,enhancedFilteredList,caseSensitive,"0,405","0,3567567568","0,4465116279","0,5409836066","0,2661290323","0,345323741","0,6315789474","0,4431536738","0,4488539898","0,4016341923",33,91,48,28
polarityCdDichotom,noExtension_textblob_bothLemma_standardList_caseSensitive,noExtension,textblob,bothLemma,standardList,caseSensitive,"0,405","0,407960199","0,4020100503","0,6721311475","0,2928571429","0,2877697842","0,6666666667","0,4799504659","0,4797619048","0,4049851246",41,99,40,20
polarityCdDichotom,noExtension_textblob_textLemma_noStopwordList_caseInSensitive,noExtension,textblob,textLemma,noStopwordList,caseInSensitive,"0,4","0,381443299","0,4174757282","0,606557377","0,2781954887","0,309352518","0,6417910448","0,4579549475","0,4599932667","0,3994595136",37,96,43,24
polarityCdDichotom,noExtension_textblob_textLemma_standardList_caseInSensitive,noExtension,textblob,textLemma,standardList,caseInSensitive,"0,4","0,387755102","0,4117647059","0,6229508197","0,2814814815","0,3021582734","0,6461538462","0,4625545465","0,4638176638","0,399759904",38,97,42,23
polarityCdDichotom,noExtension_treetagger_bothLemma_standardList_caseInSensitive,noExtension,treetagger,bothLemma,standardList,caseInSensitive,"0,4","0,4117647059","0,387755102","0,6885245902","0,2937062937","0,273381295","0,6666666667","0,4809529426","0,4801864802","0,399759904",42,101,38,19
polarityCdDichotom,noExtension_textblob_textLemma_noStopwordList_caseSensitive,noExtension,textblob,textLemma,noStopwordList,caseSensitive,"0,395","0,3597883598","0,4265402844","0,5573770492","0,265625","0,3237410072","0,625","0,4405590282","0,4453125","0,3931643221",34,94,45,27
polarityCdDichotom,noExtension_textblob_textLemma_standardList_caseSensitive,noExtension,textblob,textLemma,standardList,caseSensitive,"0,395","0,3664921466","0,4210526316","0,5737704918","0,2692307692","0,3165467626","0,6285714286","0,4451586272","0,4489010989","0,3937723891",35,95,44,26
polarityCdDichotom,noExtension_treetagger_bothLemma_standardList_caseSensitive,noExtension,treetagger,bothLemma,standardList,caseSensitive,"0,395","0,4097560976","0,3794871795","0,6885245902","0,2916666667","0,2661870504","0,6607142857","0,4773558203","0,4761904762","0,3946216385",42,102,37,19
polarityCdDichotom,dtaExtended_textblob_bothLemma_noStopwordList_caseSensitive,dtaExtended,textblob,bothLemma,noStopwordList,caseSensitive,"0,39","0,4553571429","0,3068181818","0,8360655738","0,3128834356","0,1942446043","0,7297297297","0,515155089","0,5213065827","0,3810876623",51,112,27,10
,,,,,,,,,,,,,,,,,,,,
,,,,,,,"0,4485625","0,4169649469","0,4716262504","0,6534836066","0,3074560454","0,3586330935","0,7085844195","0,50605835","0,5080202324","0,4442955987","39,8625","89,15","49,85","21,1375"
,,,,,,,"0,53","0,5096153846","0,6178861789","0,9180327869","0,3605442177","0,5467625899","0,875","0,5962967331","0,6125","0,5176364185",56,112,76,35
,,,,,,,"0,39","0,3170731707","0,3068181818","0,4262295082","0,2524271845","0,1942446043","0,625","0,4329519991","0,4414581403","0,3810876623",26,63,27,5
