Metric,CombinationType,DTAExtension,Lemmatizer,LemmatizationType,Stopwords,CaseSensitivity,accuracy,F-MeasurePositive,F-MeasureNegative,recallPositive,precisionPositive,recallNegative,precisionNegative,recallAverage,precisionAverage,F-MeasureAverage,truePositives,falsePositives,trueNegatives,falseNegatives
polarityNrc,dtaExtended_textblob_bothLemma_enhancedList_caseSensitive,dtaExtended,textblob,bothLemma,enhancedList,caseSensitive,"0,445","0,3867403315","0,4931506849","0,5737704918","0,2916666667","0,3884892086","0,675","0,4811298502","0,4833333333","0,4399455082",35,85,54,26
polarityNrc,noExtension_treetagger_textLemma_noStopwordList_caseInSensitive,noExtension,treetagger,textLemma,noStopwordList,caseInSensitive,"0,44","0,4343434343","0,4455445545","0,7049180328","0,3138686131","0,3237410072","0,7142857143","0,51432952","0,5140771637","0,4399439944",43,94,45,18
polarityNrc,dtaExtended_treetagger_bothLemma_enhancedFilteredList_caseSensitive,dtaExtended,treetagger,bothLemma,enhancedFilteredList,caseSensitive,"0,44","0,44","0,44","0,7213114754","0,3165467626","0,3165467626","0,7213114754","0,518929119","0,518929119","0,44",44,95,44,17
polarityNrc,dtaExtended_textblob_bothLemma_noStopwordList_caseSensitive,dtaExtended,textblob,bothLemma,noStopwordList,caseSensitive,"0,44","0,4615384615","0,4166666667","0,7868852459","0,3265306122","0,2877697842","0,7547169811","0,537327515","0,5406237967","0,4391025641",48,99,40,13
polarityNrc,noExtension_treetagger_bothLemma_noStopwordList_caseInSensitive,noExtension,treetagger,bothLemma,noStopwordList,caseInSensitive,"0,435","0,3957219251","0,4694835681","0,606557377","0,2936507937","0,3597122302","0,6756756757","0,4831348036","0,4846632347","0,4326027466",37,89,50,24
polarityNrc,noExtension_textblob_bothLemma_noStopwordList_caseSensitive,noExtension,textblob,bothLemma,noStopwordList,caseSensitive,"0,435","0,4205128205","0,4487804878","0,6721311475","0,3059701493","0,3309352518","0,696969697","0,5015331997","0,5014699231","0,4346466542",41,93,46,20
polarityNrc,dtaExtended_treetagger_textLemma_enhancedFilteredList_caseInSensitive,dtaExtended,treetagger,textLemma,enhancedFilteredList,caseInSensitive,"0,435","0,4205128205","0,4487804878","0,6721311475","0,3059701493","0,3309352518","0,696969697","0,5015331997","0,5014699231","0,4346466542",41,93,46,20
polarityNrc,dtaExtended_treetagger_textLemma_enhancedFilteredList_caseSensitive,dtaExtended,treetagger,textLemma,enhancedFilteredList,caseSensitive,"0,435","0,4205128205","0,4487804878","0,6721311475","0,3059701493","0,3309352518","0,696969697","0,5015331997","0,5014699231","0,4346466542",41,93,46,20
polarityNrc,dtaExtended_textblob_textLemma_enhancedFilteredList_caseInSensitive,dtaExtended,textblob,textLemma,enhancedFilteredList,caseInSensitive,"0,435","0,432160804","0,4378109453","0,7049180328","0,3115942029","0,3165467626","0,7096774194","0,5107323977","0,5106358111","0,4349858746",43,95,44,18
polarityNrc,noExtension_treetagger_bothLemma_noStopwordList_caseSensitive,noExtension,treetagger,bothLemma,noStopwordList,caseSensitive,"0,43","0,3936170213","0,4622641509","0,606557377","0,2913385827","0,3525179856","0,6712328767","0,4795376813","0,4812857297","0,4279405861",37,90,49,24
polarityNrc,dtaExtended_treetagger_textLemma_standardList_caseSensitive,dtaExtended,treetagger,textLemma,standardList,caseSensitive,"0,43","0,4519230769","0,40625","0,7704918033","0,3197278912","0,2805755396","0,7358490566","0,5255336714","0,5277884739","0,4290865385",47,100,39,14
polarityNrc,dtaExtended_textblob_textLemma_standardList_caseInSensitive,dtaExtended,textblob,textLemma,standardList,caseInSensitive,"0,43","0,4411764706","0,4183673469","0,737704918","0,3146853147","0,2949640288","0,7192982456","0,5163344734","0,5169917802","0,4297719088",45,98,41,16
polarityNrc,dtaExtended_textblob_textLemma_standardList_caseSensitive,dtaExtended,textblob,textLemma,standardList,caseSensitive,"0,43","0,4411764706","0,4183673469","0,737704918","0,3146853147","0,2949640288","0,7192982456","0,5163344734","0,5169917802","0,4297719088",45,98,41,16
polarityNrc,dtaExtended_textblob_textLemma_enhancedFilteredList_caseSensitive,dtaExtended,textblob,textLemma,enhancedFilteredList,caseSensitive,"0,43","0,43","0,43","0,7049180328","0,309352518","0,309352518","0,7049180328","0,5071352754","0,5071352754","0,43",43,96,43,18
polarityNrc,noExtension_treetagger_textLemma_noStopwordList_caseSensitive,noExtension,treetagger,textLemma,noStopwordList,caseSensitive,"0,425","0,4221105528","0,4278606965","0,6885245902","0,3043478261","0,309352518","0,6935483871","0,4989385541","0,4989481066","0,4249856246",42,96,43,19
polarityNrc,dtaExtended_tokens_noLemma_standardList_caseInSensitive,dtaExtended,tokens,noLemma,standardList,caseInSensitive,"0,425","0,4444444444","0,4041450777","0,7540983607","0,3150684932","0,2805755396","0,7222222222","0,5173369501","0,5186453577","0,4242947611",46,100,39,15
polarityNrc,dtaExtended_tokens_noLemma_standardList_caseSensitive,dtaExtended,tokens,noLemma,standardList,caseSensitive,"0,425","0,4444444444","0,4041450777","0,7540983607","0,3150684932","0,2805755396","0,7222222222","0,5173369501","0,5186453577","0,4242947611",46,100,39,15
polarityNrc,dtaExtended_tokens_noLemma_enhancedFilteredList_caseInSensitive,dtaExtended,tokens,noLemma,enhancedFilteredList,caseInSensitive,"0,425","0,3915343915","0,4549763033","0,606557377","0,2890625","0,345323741","0,6666666667","0,475940559","0,4778645833","0,4232553474",37,91,48,24
polarityNrc,dtaExtended_tokens_noLemma_enhancedFilteredList_caseSensitive,dtaExtended,tokens,noLemma,enhancedFilteredList,caseSensitive,"0,425","0,3915343915","0,4549763033","0,606557377","0,2890625","0,345323741","0,6666666667","0,475940559","0,4778645833","0,4232553474",37,91,48,24
polarityNrc,dtaExtended_treetagger_textLemma_standardList_caseInSensitive,dtaExtended,treetagger,textLemma,standardList,caseInSensitive,"0,425","0,4444444444","0,4041450777","0,7540983607","0,3150684932","0,2805755396","0,7222222222","0,5173369501","0,5186453577","0,4242947611",46,100,39,15
polarityNrc,dtaExtended_textblob_bothLemma_enhancedFilteredList_caseSensitive,dtaExtended,textblob,bothLemma,enhancedFilteredList,caseSensitive,"0,425","0,4162436548","0,4334975369","0,6721311475","0,3014705882","0,3165467626","0,6875","0,4943389551","0,4944852941","0,4248705959",41,95,44,20
polarityNrc,dtaExtended_textblob_bothLemma_standardList_caseInSensitive,dtaExtended,textblob,bothLemma,standardList,caseInSensitive,"0,42","0,4423076923","0,3958333333","0,7540983607","0,3129251701","0,273381295","0,7169811321","0,5137398278","0,5149531511","0,4190705128",46,101,38,15
polarityNrc,dtaExtended_textblob_bothLemma_standardList_caseSensitive,dtaExtended,textblob,bothLemma,standardList,caseSensitive,"0,42","0,4579439252","0,376344086","0,8032786885","0,3202614379","0,2517985612","0,7446808511","0,5275386248","0,5324711445","0,4171440056",49,104,35,12
polarityNrc,dtaExtended_textblob_bothLemma_enhancedFilteredList_caseInSensitive,dtaExtended,textblob,bothLemma,enhancedFilteredList,caseInSensitive,"0,42","0,4081632653","0,431372549","0,6557377049","0,2962962963","0,3165467626","0,6769230769","0,4861422338","0,4866096866","0,4197679072",40,95,44,21
polarityNrc,noExtension_treetagger_textLemma_enhancedList_caseInSensitive,noExtension,treetagger,textLemma,enhancedList,caseInSensitive,"0,415","0,3157894737","0,4890829694","0,4426229508","0,2454545455","0,4028776978","0,6222222222","0,4227503243","0,4338383838","0,4024362216",27,83,56,34
polarityNrc,noExtension_textblob_textLemma_noStopwordList_caseInSensitive,noExtension,textblob,textLemma,noStopwordList,caseInSensitive,"0,415","0,387434555","0,4401913876","0,606557377","0,2846153846","0,3309352518","0,6571428571","0,4687463144","0,4708791209","0,4138129713",37,93,46,24
polarityNrc,noExtension_textblob_textLemma_noStopwordList_caseSensitive,noExtension,textblob,textLemma,noStopwordList,caseSensitive,"0,415","0,3937823834","0,4347826087","0,6229508197","0,2878787879","0,3237410072","0,6617647059","0,4733459134","0,4748217469","0,4142824961",38,94,45,23
polarityNrc,noExtension_treetagger_textLemma_standardList_caseInSensitive,noExtension,treetagger,textLemma,standardList,caseInSensitive,"0,405","0,4251207729","0,3834196891","0,7213114754","0,301369863","0,2661870504","0,6851851852","0,4937492629","0,4932775241","0,404270231",44,102,37,17
polarityNrc,noExtension_treetagger_textLemma_enhancedList_caseSensitive,noExtension,treetagger,textLemma,enhancedList,caseSensitive,"0,405","0,3040935673","0,480349345","0,4262295082","0,2363636364","0,3956834532","0,6111111111","0,4109564807","0,4237373737","0,3922214561",26,84,55,35
polarityNrc,noExtension_textblob_bothLemma_standardList_caseInSensitive,noExtension,textblob,bothLemma,standardList,caseInSensitive,"0,405","0,4020100503","0,407960199","0,6557377049","0,2898550725","0,2949640288","0,6612903226","0,4753508668","0,4755726975","0,4049851246",40,98,41,21
polarityNrc,noExtension_tokens_noLemma_standardList_caseSensitive,noExtension,tokens,noLemma,standardList,caseSensitive,"0,4","0,4174757282","0,381443299","0,7049180328","0,2965517241","0,2661870504","0,6727272727","0,4855525416","0,4846394984","0,3994595136",43,102,37,18
polarityNrc,noExtension_treetagger_bothLemma_enhancedList_caseInSensitive,noExtension,treetagger,bothLemma,enhancedList,caseInSensitive,"0,4","0,3103448276","0,4690265487","0,4426229508","0,2389380531","0,381294964","0,6091954023","0,4119589574","0,4240667277","0,3896856881",27,86,53,34
polarityNrc,noExtension_textblob_bothLemma_enhancedList_caseSensitive,noExtension,textblob,bothLemma,enhancedList,caseSensitive,"0,4","0,3181818182","0,4642857143","0,4590163934","0,2434782609","0,3741007194","0,6117647059","0,4165585564","0,4276214834","0,3912337662",28,87,52,33
polarityNrc,noExtension_tokens_noLemma_noStopwordList_caseSensitive,noExtension,tokens,noLemma,noStopwordList,caseSensitive,"0,395","0,4097560976","0,3794871795","0,6885245902","0,2916666667","0,2661870504","0,6607142857","0,4773558203","0,4761904762","0,3946216385",42,102,37,19
polarityNrc,noExtension_textblob_bothLemma_standardList_caseSensitive,noExtension,textblob,bothLemma,standardList,caseSensitive,"0,395","0,4154589372","0,3730569948","0,7049180328","0,2945205479","0,2589928058","0,6666666667","0,4819554193","0,4805936073","0,394257966",43,103,36,18
polarityNrc,noExtension_textblob_bothLemma_enhancedList_caseInSensitive,noExtension,textblob,bothLemma,enhancedList,caseInSensitive,"0,395","0,3085714286","0,4622222222","0,4426229508","0,2368421053","0,3741007194","0,6046511628","0,4083618351","0,420746634","0,3853968254",27,87,52,34
polarityNrc,noExtension_treetagger_textLemma_standardList_caseSensitive,noExtension,treetagger,textLemma,standardList,caseSensitive,"0,39","0,419047619","0,3578947368","0,7213114754","0,2953020134","0,2446043165","0,6666666667","0,482957896","0,48098434","0,3884711779",44,105,34,17
polarityNrc,noExtension_treetagger_bothLemma_enhancedList_caseSensitive,noExtension,treetagger,bothLemma,enhancedList,caseSensitive,"0,39","0,2988505747","0,4601769912","0,4262295082","0,2300884956","0,3741007194","0,5977011494","0,4001651138","0,4138948225","0,3795137829",26,87,52,35
polarityNrc,noExtension_treetagger_bothLemma_standardList_caseInSensitive,noExtension,treetagger,bothLemma,standardList,caseInSensitive,"0,385","0,4","0,3692307692","0,6721311475","0,2847222222","0,2589928058","0,6428571429","0,4655619766","0,4637896825","0,3846153846",41,103,36,20
polarityNrc,noExtension_treetagger_bothLemma_standardList_caseSensitive,noExtension,treetagger,bothLemma,standardList,caseSensitive,"0,385","0,4","0,3692307692","0,6721311475","0,2847222222","0,2589928058","0,6428571429","0,4655619766","0,4637896825","0,3846153846",41,103,36,20
polarityNrc,noExtension_tokens_noLemma_standardList_caseInSensitive,noExtension,tokens,noLemma,standardList,caseInSensitive,"0,38","0,4150943396","0,3404255319","0,7213114754","0,2913907285","0,2302158273","0,6530612245","0,4757636514","0,4722259765","0,3777599358",44,107,32,17
polarityNrc,noExtension_textblob_textLemma_enhancedList_caseInSensitive,noExtension,textblob,textLemma,enhancedList,caseInSensitive,"0,38","0,3033707865","0,4414414414","0,4426229508","0,2307692308","0,3525179856","0,5903614458","0,3975704682","0,4105653383","0,372406114",27,90,49,34
polarityNrc,noExtension_textblob_textLemma_enhancedList_caseSensitive,noExtension,textblob,textLemma,enhancedList,caseSensitive,"0,38","0,2954545455","0,4464285714","0,4262295082","0,2260869565","0,3597122302","0,5882352941","0,3929708692","0,4071611253","0,3709415584",26,89,50,35
polarityNrc,noExtension_treetagger_bothLemma_enhancedFilteredList_caseInSensitive,noExtension,treetagger,bothLemma,enhancedFilteredList,caseInSensitive,"0,38","0,3608247423","0,3980582524","0,5737704918","0,2631578947","0,2949640288","0,6119402985","0,4343672603","0,4375490966","0,3794414973",35,98,41,26
polarityNrc,noExtension_treetagger_bothLemma_enhancedFilteredList_caseSensitive,noExtension,treetagger,bothLemma,enhancedFilteredList,caseSensitive,"0,38","0,3608247423","0,3980582524","0,5737704918","0,2631578947","0,2949640288","0,6119402985","0,4343672603","0,4375490966","0,3794414973",35,98,41,26
polarityNrc,noExtension_tokens_noLemma_enhancedFilteredList_caseInSensitive,noExtension,tokens,noLemma,enhancedFilteredList,caseInSensitive,"0,375","0,3654822335","0,3842364532","0,5901639344","0,2647058824","0,2805755396","0,609375","0,435369737","0,4370404412","0,3748593434",36,100,39,25
polarityNrc,noExtension_tokens_noLemma_enhancedFilteredList_caseSensitive,noExtension,tokens,noLemma,enhancedFilteredList,caseSensitive,"0,375","0,3654822335","0,3842364532","0,5901639344","0,2647058824","0,2805755396","0,609375","0,435369737","0,4370404412","0,3748593434",36,100,39,25
polarityNrc,noExtension_textblob_bothLemma_enhancedFilteredList_caseInSensitive,noExtension,textblob,bothLemma,enhancedFilteredList,caseInSensitive,"0,375","0,3654822335","0,3842364532","0,5901639344","0,2647058824","0,2805755396","0,609375","0,435369737","0,4370404412","0,3748593434",36,100,39,25
polarityNrc,noExtension_textblob_bothLemma_enhancedFilteredList_caseSensitive,noExtension,textblob,bothLemma,enhancedFilteredList,caseSensitive,"0,375","0,358974359","0,3902439024","0,5737704918","0,2611940299","0,2877697842","0,6060606061","0,430770138","0,433627318","0,3746091307",35,99,40,26
polarityNrc,noExtension_textblob_textLemma_standardList_caseInSensitive,noExtension,textblob,textLemma,standardList,caseInSensitive,"0,37","0,3883495146","0,3505154639","0,6557377049","0,275862069","0,2446043165","0,6181818182","0,4501710107","0,4470219436","0,3694324892",40,105,34,21
polarityNrc,noExtension_tokens_noLemma_enhancedList_caseSensitive,noExtension,tokens,noLemma,enhancedList,caseSensitive,"0,365","0,2905027933","0,4253393665","0,4262295082","0,2203389831","0,3381294964","0,5731707317","0,3821795023","0,3967548574","0,3579210799",26,92,47,35
polarityNrc,noExtension_treetagger_textLemma_enhancedFilteredList_caseInSensitive,noExtension,treetagger,textLemma,enhancedFilteredList,caseInSensitive,"0,365","0,368159204","0,3618090452","0,606557377","0,2642857143","0,2589928058","0,6","0,4327750914","0,4321428571","0,3649841246",37,103,36,24
polarityNrc,noExtension_treetagger_textLemma_enhancedFilteredList_caseSensitive,noExtension,treetagger,textLemma,enhancedFilteredList,caseSensitive,"0,365","0,368159204","0,3618090452","0,606557377","0,2642857143","0,2589928058","0,6","0,4327750914","0,4321428571","0,3649841246",37,103,36,24
polarityNrc,noExtension_tokens_noLemma_enhancedList_caseInSensitive,noExtension,tokens,noLemma,enhancedList,caseInSensitive,"0,36","0,2888888889","0,4181818182","0,4262295082","0,218487395","0,3309352518","0,5679012346","0,37858238","0,3931943148","0,3535353535",26,93,46,35
polarityNrc,noExtension_tokens_noLemma_noStopwordList_caseInSensitive,noExtension,tokens,noLemma,noStopwordList,caseInSensitive,"0,355","0,3943661972","0,3101604278","0,6885245902","0,2763157895","0,2086330935","0,6041666667","0,4485788418","0,4402412281","0,3522633125",42,110,29,19
polarityNrc,noExtension_textblob_textLemma_standardList_caseSensitive,noExtension,textblob,textLemma,standardList,caseSensitive,"0,35","0,380952381","0,3157894737","0,6557377049","0,2684563758","0,2158273381","0,5882352941","0,4357825215","0,428345835","0,3483709273",40,109,30,21
polarityNrc,noExtension_textblob_textLemma_enhancedFilteredList_caseInSensitive,noExtension,textblob,textLemma,enhancedFilteredList,caseInSensitive,"0,34","0,3529411765","0,3265306122","0,5901639344","0,2517482517","0,2302158273","0,5614035088","0,4101898809","0,4065758803","0,3397358944",36,107,32,25
polarityNrc,noExtension_textblob_textLemma_enhancedFilteredList_caseSensitive,noExtension,textblob,textLemma,enhancedFilteredList,caseSensitive,"0,34","0,3529411765","0,3265306122","0,5901639344","0,2517482517","0,2302158273","0,5614035088","0,4101898809","0,4065758803","0,3397358944",36,107,32,25
,,,,,,,,,,,,,,,,,,,,
,,,,,,,"0,4214375","0,3936928932","0,4417119745","0,6200819672","0,2894597968","0,3342625899","0,6680771872","0,4771722786","0,478768492","0,4177024339","37,825","92,5375","46,4625","23,175"
,,,,,,,"0,525","0,4653465347","0,5887445887","0,8032786885","0,3425925926","0,4892086331","0,7627118644","0,5478830051","0,5480225989","0,5133072056",49,110,68,35
,,,,,,,"0,34","0,2888888889","0,3101604278","0,4262295082","0,218487395","0,2086330935","0,5614035088","0,37858238","0,3931943148","0,3397358944",26,71,29,12
